step,site_index,x,y,is_removed,x_max,x_min,y_max,y_min
0,0,0.10787796435813002,0.7458165800303835,0,7,-7,7,-7
0,1,-0.7832845795539951,-0.25362683444817624,0,7,-7,7,-7
0,2,-0.06627255888328443,-0.5344177266328343,0,7,-7,7,-7
0,3,-0.7545144538497788,-0.05559769113102009,0,7,-7,7,-7
0,4,0.7542060380891837,-0.3502002337027059,0,7,-7,7,-7
0,5,0.11668707276108936,0.24882431527715898,0,7,-7,7,-7
0,6,0.08890360454924595,0.9319332336452264,0,7,-7,7,-7
0,7,-0.42371964225698,-0.9218675417078339,0,7,-7,7,-7
0,8,-0.06106247598416448,-0.7497318044534527,0,7,-7,7,-7
0,9,-0.7625499926589756,0.20962749383992474,0,7,-7,7,-7
0,10,-3.89212203564187,-3.2541834199696167,0,7,-7,7,-7
0,11,-4.783284579553995,-4.253626834448176,0,7,-7,7,-7
0,12,-4.066272558883284,-4.534417726632834,0,7,-7,7,-7
0,13,-4.7545144538497786,-4.05559769113102,0,7,-7,7,-7
0,14,-3.2457939619108163,-4.350200233702706,0,7,-7,7,-7
0,15,-3.8833129272389106,-3.751175684722841,0,7,-7,7,-7
0,16,-3.911096395450754,-3.0680667663547734,0,7,-7,7,-7
0,17,-4.42371964225698,-4.921867541707834,0,7,-7,7,-7
0,18,-4.061062475984165,-4.749731804453453,0,7,-7,7,-7
0,19,-4.762549992658975,-3.7903725061600753,0,7,-7,7,-7
0,20,-3.89212203564187,-1.2541834199696165,0,7,-7,7,-7
0,21,-4.783284579553995,-2.253626834448176,0,7,-7,7,-7
0,22,-4.066272558883284,-2.5344177266328343,0,7,-7,7,-7
0,23,-4.7545144538497786,-2.05559769113102,0,7,-7,7,-7
0,24,-3.2457939619108163,-2.350200233702706,0,7,-7,7,-7
0,25,-3.8833129272389106,-1.751175684722841,0,7,-7,7,-7
0,26,-3.911096395450754,-1.0680667663547736,0,7,-7,7,-7
0,27,-4.42371964225698,-2.921867541707834,0,7,-7,7,-7
0,28,-4.061062475984165,-2.749731804453453,0,7,-7,7,-7
0,29,-4.762549992658975,-1.7903725061600753,0,7,-7,7,-7
0,30,-3.89212203564187,0.7458165800303835,0,7,-7,7,-7
0,31,-4.783284579553995,-0.25362683444817624,0,7,-7,7,-7
0,32,-4.066272558883284,-0.5344177266328343,0,7,-7,7,-7
0,33,-4.7545144538497786,-0.05559769113102009,0,7,-7,7,-7
0,34,-3.2457939619108163,-0.3502002337027059,0,7,-7,7,-7
0,35,-3.8833129272389106,0.24882431527715898,0,7,-7,7,-7
0,36,-3.911096395450754,0.9319332336452264,0,7,-7,7,-7
0,37,-4.42371964225698,-0.9218675417078339,0,7,-7,7,-7
0,38,-4.061062475984165,-0.7497318044534527,0,7,-7,7,-7
0,39,-4.762549992658975,0.20962749383992474,0,7,-7,7,-7
0,40,-3.89212203564187,2.7458165800303833,0,7,-7,7,-7
0,41,-4.783284579553995,1.7463731655518238,0,7,-7,7,-7
